x,y,token
0.1218606,0.13347372,christian
0.05455759,0.045283157,series
-0.014408881,-0.030379932,deeply
0.09171421,0.12193599,gay
0.024759497,0.09357892,thousands
-0.13045917,-0.15045975,rapidity
-0.16544726,-0.1603932,distinguishing
-0.20935865,-0.37437043,steps
-0.12847617,-0.15777735,accidental
-0.19184259,-0.34335792,green
0.03391404,0.00627615,brown
-0.20989326,-0.31804594,scattered
0.07646595,0.021099724,cautiously
-0.15495682,-0.20350711,preparations
-0.13382405,-0.22378352,spread
0.27679193,0.1959655,moral
0.015477712,0.036592323,lesson
-0.05910251,0.031945106,lessened
-0.08479902,-0.026085712,disdain
0.03371572,0.10601813,uncertain
0.16206266,0.099929824,".,"
-0.054230575,0.056766517,blood
-0.11201662,-0.18216558,bristol
0.02037816,0.077834815,guessed
0.23815139,0.19850281,stupid
-0.16061035,-0.20238557,grandeur
-0.07604787,-0.1465414,alas
-0.19810177,-0.28090018,glimpse
0.23338333,0.17476097,somewhere
-0.093717486,-0.20717818,shoulder
-0.1305304,-0.013223804,warmth
0.09390885,0.1300455,conjecture
-0.19795164,-0.21157101,furniture
-0.14583139,-0.06583566,invariable
-0.14078811,-0.08652748,irritated
-0.23018518,-0.30704716,ceaseless
0.07258488,0.011091374,hat
0.049349405,0.12867288,allowable
-0.045462865,-0.021962421,entertainment
-0.014026476,0.09021663,check
0.021161139,0.12613197,unhappiness
0.0674709,0.08955216,dared
-0.039535113,-0.04084399,driven
-0.16376686,-0.1311486,occasioned
-0.20542894,-0.21195209,absolute
-0.093348056,0.012464102,neglect
0.1485198,0.16912852,ingratitude
-0.100769415,-0.037466403,determine
-0.10108072,-0.16965137,formal
-0.18201478,-0.34083778,drove
-0.08629593,-0.054126687,applications
-0.06873173,-0.07585706,butcher
-0.19508019,-0.33906895,gravel
-0.14693122,-0.2835951,trees
-0.12304671,-0.062063508,portion
-0.18585524,-0.3206855,collected
0.006647154,0.0891089,justly
-0.026400039,0.047950562,resent
-0.09233127,-0.051921636,separated
0.04795093,-0.037302785,oxford
0.15475753,0.049603,dry
0.0032557142,-0.059213605,";""--"
-0.008680361,0.012957007,unconscious
-0.14836417,-0.17165844,injunction
-0.103452876,-0.11372717,amendment
-0.16903032,-0.18025875,wore
-0.19642216,-0.22168724,tranquillity
-0.057206247,-0.09671034,clock
-0.20962808,-0.38736528,hall
0.015862288,0.09104269,midst
-0.081041805,0.0091448445,liveliness
-0.04918111,0.059246663,alter
0.02695822,0.06678684,earlier
-0.17095646,-0.15000242,quicker
0.13718553,0.12886488,faster
-0.060481258,-0.06084161,needs
0.2520276,0.2422515,presume
-0.04280057,0.04834066,falsehood
0.20041363,0.11006862,",--"""
-0.09419049,-0.1351405,balls
0.15277319,0.1502212,musical
-0.12705997,-0.017139096,reception
0.06553575,0.108011246,wisest
0.055491764,0.03946186,using
-0.043605845,0.02354182,extravagant
-0.14307596,-0.18776813,acquiescence
0.0037853878,0.070371225,detected
-0.10498735,-0.09164117,foreseeing
-0.041942097,0.020891609,treachery
-0.108589806,-0.18505003,nights
-0.014579371,-0.13284792,crown
0.31012964,0.28439754,yours
-0.18515103,-0.29653957,mixed
-0.051639475,0.024996344,concurrence
0.015401274,0.05582177,fashionable
0.19836217,0.20087513,tongue
-0.06346296,-0.10431787,hearty
0.13519378,0.09220606,sees
-0.086829126,-0.13062708,permitted
0.056058887,0.15835522,engage
-0.070684925,0.05460689,constant
-0.13976343,-0.1367128,bearing
0.08290997,0.17157656,amends
-0.094896264,-0.014602843,securing
-0.13475159,-0.11832741,confessed
0.10604937,0.1517558,oftener
-0.17049061,-0.25101766,quest
-0.07927862,0.008079155,positive
-0.07521084,-0.19355945,inn
0.08849014,-0.008543444,post
-0.020184126,-0.03373916,built
-0.09920342,-0.0492424,furnish
-0.12460395,-0.021063875,particulars
0.11606365,0.13504891,prevail
-0.11373377,-0.14623813,holding
0.058592502,0.07211698,cheap
0.042925194,-0.04310815,recollected
-0.06517242,-0.09777973,successful
-0.045716524,0.024196127,betrayed
-0.04713865,-0.023079935,utter
-0.040404968,-0.011975782,deplorable
0.16397466,0.1772025,defence
-0.11384613,0.028693065,peculiar
0.11044777,0.061431635,buy
0.18312192,0.13528115,sell
-0.13346325,-0.34595895,gloves
-0.09107777,-0.25445583,guinea
-0.05036361,-0.115439795,tied
0.035037022,0.08866522,pronounce
-0.10840481,-0.12353023,leaves
0.28139126,0.22315767,conclude
0.29218823,0.20101783,hesitatingly
-0.104865,-0.005097403,sensibility
-0.16189472,-0.19829167,sounds
0.021229342,0.10169718,improper
0.038086396,-0.10723241,quickly
0.14080761,0.14900419,checking
-0.19339597,-0.13114825,scenes
-0.032213777,0.037005406,critical
-0.029585458,0.04584525,perpetual
-0.0040839114,0.0936898,pitied
-0.02569693,0.055008672,shared
0.10940067,0.13798666,accommodations
-0.20000726,-0.25192675,inevitably
-0.111194186,-0.25083062,chaise
-0.11144915,0.022793602,extravagance
-0.19516526,-0.21246827,marked
-0.07036853,-0.065473594,joint
-0.0018936831,0.0650595,allowances
-0.10162389,-0.24318719,bowed
-0.19415855,-0.35273498,newspaper
0.038084336,0.1305812,relieve
-0.05229795,0.02319187,provoke
-0.08578205,-0.059272353,although
-0.121136375,-0.09466663,yielded
0.17864318,0.18180585,larger
-0.052052107,-0.01921162,expenses
0.073274896,0.087183975,insult
-0.19914608,-0.34996146,assembled
0.25851026,0.18111958,dance
-0.010719141,0.09376592,acted
0.12235117,0.14651923,owned
-0.1629148,-0.24076706,folding
-0.17975365,-0.2588475,screen
0.026788935,0.016130965,draught
-0.08201222,-0.10224707,readily
0.11939338,0.1262268,_his_
-0.08033559,-0.07680732,numerous
-0.118520774,-0.1306542,resigned
-0.053449064,0.013503651,desirous
0.057389896,0.10063014,incumbent
-0.061012153,0.032097004,lessening
-0.048528425,0.06417256,treatment
-0.10009096,-0.13970433,decline
-0.019974882,0.09457384,risk
0.15480483,0.17419489,hungry
-0.12995507,-0.016624775,concealed
0.19867547,0.20368376,defend
-0.03770656,-0.018100506,amply
-0.15890221,-0.20696321,noticing
-0.11020063,-0.065646075,practise
-0.17245391,-0.19740824,owner
-0.08511299,-0.057285387,strongest
-0.02697106,-0.09525298,cox
-0.16335051,-0.19424272,females
-0.08240692,0.16283101,relating
-0.066118054,-0.20210028,pianoforte
-0.10321038,0.0034048576,rejoiced
0.22822583,0.1726349,delightfully
-0.13649213,-0.117085636,indulging
0.31315783,0.28163186,nay
-0.070293404,-0.002907101,elderly
0.15410753,0.20167159,guide
0.08325658,0.13447614,reflect
0.022736605,-0.100994565,trying
0.08808467,0.040892087,february
0.021512799,-0.05959991,march
-0.040426336,0.026842317,cases
0.052392155,0.03709164,adopt
0.15167123,0.16820982,noble
0.24680068,0.2166717,honestly
-0.14625698,-0.24019259,accident
-0.038650684,-0.17651856,interrupted
-0.18129306,-0.25494608,dish
0.03276106,0.06389087,remarks
-0.17225896,-0.18000752,jokes
0.077123895,-0.019724593,heartily
-0.05894601,0.04302481,guilt
0.07424536,0.08847446,dwelling
-0.09261223,-0.044973142,unsuspicious
-0.018091606,-0.010458413,questioned
0.008373225,0.13026069,reasonably
-0.07764408,0.0009697152,retirement
0.20264027,0.17001018,boast
-0.14673918,-0.35947075,across
-0.074909374,-0.16066603,rousing
0.077422984,0.062278222,irish
0.11077208,0.15238984,distinguish
0.05972468,-0.029828534,":--"""
0.31796205,0.23050897,soul
-0.13174552,-0.09321384,thoughtful
-0.07193072,-0.08925896,assisting
0.06522874,0.15962034,humanity
0.025714215,0.14101802,disinterested
0.06622873,0.10946912,consent
0.039143443,0.0829648,supplanted
-0.08257485,0.017543575,imprudence
0.3446416,0.2813292,mad
-0.027583422,-0.02833707,library
-0.15039484,-0.18440576,lamenting
0.18121427,0.18317144,sign
-0.071110316,-0.025628319,gaining
-0.11608183,-0.145241,yield
-0.019942058,0.029032964,perform
-0.050502826,-0.22460827,song
0.012223238,-0.007304895,asserted
-0.18700862,-0.30448523,voices
-0.18962812,-0.18977386,momentary
0.16378103,0.196272,objections
0.025344854,0.117972225,injury
-0.0054123714,-0.09972406,cutting
-0.10024008,-0.104099415,disinclination
-0.06343565,-0.019197349,dwell
0.29958892,0.28855318,dare
-0.039348327,0.027941976,fatigue
0.0840337,-0.033198338,indignantly
0.011531319,0.07499494,mercy
-0.16969445,-0.28537205,concert
-0.20518342,-0.28694826,space
-0.17522934,-0.2545975,dances
-0.1851913,-0.3566288,top
0.051236667,0.05862959,partner
-0.15108143,-0.22258228,languid
-0.05108523,0.052619964,dignified
0.027046628,0.07212112,submission
-0.19221252,-0.19601728,idleness
-0.046891715,-0.0047561238,comforted
0.081324615,0.18915448,valued
-0.07032133,-0.0973812,execution
0.06491618,0.058688357,italian
0.10722347,0.0321878,coxes
-0.18410686,-0.1794799,producing
-0.040881943,-0.1351309,dined
-0.019035686,-0.04354936,anne
-0.0054705306,-0.101013504,basket
-0.11852849,-0.16774943,quarrelling
-0.07296254,-0.16331786,knocked
-0.08516594,0.009417707,reward
0.066268176,0.03846876,ribbon
0.2643126,0.21589847,.--`
0.25135213,0.18483442,rivet
0.135999,0.009179921,chimney
0.0791253,-0.002712324,baked
0.06441763,-0.029614253,apples
0.18915376,0.12084975,wallis
-0.015294372,-0.011037412,custom
0.18853603,0.12838417,gets
-0.17066433,-0.21619879,fruit
0.08966397,0.05790008,oblige
-0.0006547353,-0.010131782,famous
0.21920936,0.21397689,shocked
0.22179614,0.108235754,larkins
-0.047873646,-0.018199762,distressed
0.14062671,0.120868586,hodges
0.28930658,0.2527407,signify
0.114811376,0.08031766,unluckily
-0.17826506,-0.1608158,narration
-0.080402076,-0.07005093,pursued
0.06959855,0.009942969,staircase
-0.13553046,-0.057204094,deprived
-0.06607528,0.032278974,calculated
-0.17493153,-0.13050543,emotion
-0.12099971,-0.07406627,pronounced
0.12963927,0.09059084,notes
0.15212257,0.16228823,prize
0.11156511,-0.050773755,whisper
0.1462356,0.16370879,conjectures
0.044051733,-0.08666917,coloured
-0.19911578,-0.16754203,apparently
-0.09600684,-0.26625136,key
-0.07709216,-0.15740003,shortly
-0.07840719,-0.04125725,instances
0.09504672,0.08517637,gilbert
0.08165614,0.007998501,cousins
-0.09839371,-0.040820617,speculation
-0.1341833,-0.23754442,wild
-0.050259754,-0.02219647,thoughtless
0.027679527,0.107991576,deemed
-0.09385897,-0.03787784,endeavoured
-0.0039030574,-0.029320527,magnificent
-0.18080284,-0.2713321,crowd
0.24932927,0.11924676,gravely
0.12204802,0.16660081,art
-0.05710458,-0.013161135,exchange
0.27327433,0.19034904,repeat
0.34721172,0.30289465,explain
0.2637528,0.25264043,surely
0.07878348,0.08533488,forlorn
-0.10411644,-0.038745545,perplexity
-0.16715953,-0.3023886,crowded
-0.16827685,-0.39769587,stairs
-0.18476056,-0.11970022,chief
-0.19308344,-0.27109763,proceeding
0.08796901,0.10586091,uncertainty
0.08891911,0.12484438,prosperous
-0.09040379,-0.047159187,affording
-0.07117174,-0.119218655,noisy
-0.15498163,-0.14899358,indignant
-0.17979616,-0.20968907,joyful
0.020289656,0.08527379,urge
-0.10873392,-0.06473927,unwillingness
0.067330435,0.09392105,exclaim
-0.13257156,-0.12899016,reflected
-0.07108757,0.031271867,total
0.13115005,0.13420936,horrid
-0.0381564,0.036157385,destroyed
-0.03726598,-0.042875297,forcing
-0.11304347,-0.06348818,embarrassed
-0.16198003,-0.23215915,completed
-0.039464846,0.06331957,incapable
0.08910243,0.099980585,correspondent
-0.026000632,0.12023669,constancy
0.09564013,0.15888685,contradicted
0.08489518,0.10249473,opportunities
0.031772517,0.04226502,odious
-0.015003731,-0.058320977,headache
-0.18581562,-0.12846717,imaginary
-0.21065445,-0.29780328,quit
-0.09410858,0.0010030408,struggle
0.027229594,0.12351036,foresee
0.015113934,0.03787797,allusion
-0.055457946,0.028269708,supposition
-0.007166475,-0.0118629765,build
-0.022696448,0.050862055,attractive
-0.10511609,-0.058034793,restraints
-0.06682991,-0.03592554,gratifying
-0.17116229,-0.33576593,folded
-0.18153311,-0.15623121,subsequent
-0.117291115,-0.17888632,latest
-0.03530515,0.05934756,convincing
-0.06540408,0.0352247,painful
0.30379197,0.28230086,exert
-0.10499924,-0.06005081,violence
-0.10819599,0.049268905,tenderness
-0.07752537,-0.09426717,beat
-0.13850151,-0.13586201,names
-0.04793578,-0.07509314,changes
-0.07140207,0.049375657,hasty
-0.098916695,-0.1647775,clothes
0.17468955,0.15901545,affectedly
-0.08470557,-0.095113985,composedly
-0.17790666,-0.19768454,familiar
-0.039109666,-0.10439261,maple_grove
0.07174181,0.030712506,suckling
-0.121101335,-0.10632524,grounds
-0.23421073,-0.40156364,entrance
-0.06871163,-0.09172284,appealed
-0.068758026,-0.13697435,exclaiming
-0.07762005,-0.06731798,reminded
-0.06997367,-0.025520418,extensive
-0.093948714,-0.07529091,attack
0.053750433,0.09957674,beauties
-0.07328064,-0.068641774,silenced
0.08177116,0.017878795,exploring
-0.11563052,-0.22410396,barouche
-0.10023715,-0.16663173,landau
0.1106965,0.16100618,attract
0.26808068,0.24361835,selina
0.06202058,0.11692636,mix
0.05142199,0.07859235,unknown
0.116055556,0.16702464,wonderful
-0.043691814,-0.14836171,changed
0.28293654,0.2016302,e
0.10279276,0.07299399,smaller
-0.18162271,-0.239091,apartments
0.08672673,0.11896738,pardoned
0.020311143,-0.05340349,fright
-0.02247704,0.013109878,discover
0.039333165,0.05742842,airs
-0.06843245,-0.03212253,finery
-0.1096276,-0.08792347,diverted
-0.20039234,-0.28485066,departure
-0.05400711,0.013266175,neglected
-0.05161527,0.08336317,breeding
-0.11187823,-0.05646049,interview
0.018011654,-0.03490607,colouring
-0.1070856,-0.039150883,contemptuous
-0.16978762,-0.118145175,plea
-0.12778011,-0.21511641,flower
0.09011658,0.098189525,calm
-0.06490405,0.064580746,eligible
0.22511727,0.1697353,wear
-0.0050045354,0.1051865,punishment
-0.12907149,-0.12523854,protection
0.09795028,0.08738052,heavens
-0.043178093,0.019409463,limits
-0.1279653,-0.06174515,guidance
0.2557491,0.24676129,astonishing
-0.09372497,-0.19839413,midsummer
-0.020050887,0.091994226,exist
-0.09856026,-0.2426299,faint
0.14010209,0.15663458,gratify
0.047679022,0.037431017,irresolute
-0.15586862,-0.21284762,reverie
0.22503142,0.19849895,calls
-0.01740261,0.08806626,faith
-0.019629724,0.0022416322,alluded
0.13903898,0.012218531,triumphantly
-0.13199069,-0.19665861,dissipated
-0.15590365,-0.11720192,dinners
-0.020690227,-0.035981808,candles
0.058172435,0.14072521,exposed
-0.021037493,-0.1223734,bottom
-0.032053813,-0.06637818,accounts
-0.034333277,-0.08062056,begging
0.14509879,0.06346281,wet
0.17871995,0.1561055,situated
0.040631782,0.08512418,outlived
-0.1521068,-0.201283,claimed
0.035051003,0.0038782759,stockings
-0.10904321,-0.04050361,served
-0.17073447,-0.21653672,fetching
0.21521814,0.14170617,cousin
-0.03838798,-0.0861907,bragge
0.034298033,0.117772385,dispose
-0.07956066,0.028136741,strict
-0.06326136,-0.13055445,july
0.06235639,0.07112965,offices
0.01964153,0.022799756,harp
0.32700917,0.24992222,beau
0.15889587,0.100866824,show
-0.03701984,-0.053748634,finishing
0.0036451377,-0.10191467,finger
-0.12996548,-0.17379907,subdued
0.08102454,0.12728114,observant
-0.14395604,-0.12061462,interruption
0.1399341,0.09188656,fellows
-0.14988948,-0.1894285,complained
0.3170295,0.2675213,grant
-0.07163602,-0.07455193,land
-0.20404354,-0.22826706,retired
-0.057919808,-0.09735328,gloomy
-0.11850489,-0.13650134,disappointments
0.17482397,0.19135284,mentioning
-0.058681235,0.02291481,injustice
0.061430708,0.08700307,helpless
-0.08732899,-0.019236498,insolence
-0.03662909,-0.101639695,west
0.23142804,0.14475441,happens
-0.12805125,-0.060066093,nearest
-0.011399743,0.010096048,resident
-0.075521134,-0.14753234,witness
0.06856114,0.0636098,entangled
-0.14153127,-0.09528649,tranquil
-0.13084708,-0.06700874,influenced
-0.0754109,0.031974357,belief
-0.18154173,-0.2659984,group
0.09464554,0.09891296,trusting
-0.036815226,0.019830506,declared
-0.12362494,-0.08808201,remove
-0.18371376,-0.3065589,richmond
-0.186162,-0.23810226,arriving
-0.1850099,-0.2574547,contents
0.0299307,0.13600546,desire
-0.09136391,-0.09241278,graciousness
-0.18796264,-0.38979504,feet
0.1633327,0.15575948,drop
-0.05967622,-0.056719694,dr
0.23560525,0.16620512,richard
0.16734329,0.0975958,otway
-0.15854187,-0.20118234,patient
-0.120175,-0.17385684,tones
-0.13925965,-0.18459643,players
-0.06664394,-0.014205549,forms
-0.21162815,-0.29365304,row
-0.024593059,0.046434768,events
-0.13198262,-0.07309751,maintaining
0.06329365,0.14176838,cruel
-0.114999115,-0.030635374,hardened
0.04336613,-0.02032052,inquired
0.021027658,-0.22358826,queen
-0.028335841,-0.1337616,soup
0.050853107,0.086656384,unpardonable
0.036203235,-0.1224145,asleep
-0.111161925,-0.03624473,impertinence
-0.057635285,0.020319086,ruin
-0.1403363,-0.3476151,suddenly
-0.17807668,-0.21119343,enabled
-0.08757236,0.003474885,demands
-0.17910689,-0.3584925,leaning
-0.09711211,-0.14149329,gipsies
-0.17250505,-0.296204,steep
-0.19853316,-0.34511536,bank
0.22382009,0.23176977,impertinent
-0.0068315165,0.043006107,insolent
-0.08661782,-0.061662547,delayed
-0.17815888,-0.24315332,scissors
0.13665219,0.20297343,concealment
-0.056640495,-0.12161768,trembled
-0.04062919,0.030544188,indisposition
0.08835874,0.15647224,slightest
-0.16571453,-0.36766478,box
-0.10147179,-0.311853,court
0.1345125,0.011370186,plaister
-0.04355296,-0.18398988,jumping
-0.105163634,-0.31028825,pocket
-0.011649662,0.013571982,tricks
0.06190183,0.06230455,secretly
0.24789421,0.19173393,burn
-0.22398214,-0.34037095,speed
-0.16233578,-0.28446063,kissed
-0.1768182,-0.25569594,sucklings
0.0741309,-0.0076872185,';
-0.14035057,-0.13836025,remembering
0.12468963,0.12929198,cowper
0.22244158,0.20002544,dream
-0.11284663,-0.1162656,prepare
-0.16867113,-0.2897754,suppressed
-0.08004872,-0.22018425,game
0.06995143,-0.0881426,pointing
0.015445649,0.0068309726,deeper
-0.12438611,-0.034215964,distrust
0.036773585,0.10434464,blinded
-0.083384626,-0.025313638,excessive
-0.02399193,0.026768817,expressive
-0.0037210532,0.11811677,gaiety
-0.17167301,-0.21546331,speedy
-0.12486579,-0.15669903,interchange
-0.21862261,-0.41464856,hill
-0.09698718,-0.08548248,surprise
-0.022595093,0.09175189,goodwill
0.0155473575,-0.15996586,pigeon
0.07093612,0.013518819,strawberries
-0.15797067,-0.23805995,beds
-0.114372455,-0.1250312,authorised
-0.10153471,-0.22272874,gardens
-0.12476209,-0.20881659,meat
0.2582546,0.27195838,anything
-0.18846774,-0.3376319,bright
-0.13475285,-0.09934856,listener
-0.009518832,-0.02532416,building
-0.15040368,-0.23894495,stretching
0.100346,0.11921689,indulged
-0.14778218,-0.3159565,wood
-0.1722289,-0.3000435,gardeners
-0.098121844,-0.10220814,insisted
-0.08293237,0.008192501,prosperity
0.100534745,0.12854996,spreading
-0.21458772,-0.28847414,quitting
-0.017585492,-0.09837667,st
0.052602988,0.031967863,blameless
-0.17762144,-0.26690292,concluded
0.07393525,0.07331267,acceptance
-0.143866,-0.24061713,travelled
-0.16823721,-0.23254928,union
-0.1482132,-0.08735312,estimation
-0.17304486,-0.22737126,laying
-0.1755573,-0.16233766,commanded
-0.16129608,-0.1480941,overcame
-0.15273878,-0.17868796,broken
0.14511737,0.024907887,lowering
-0.109219104,-0.0861899,rouse
0.021839242,-0.13110597,verse
0.3465241,0.27868116,shan
0.38644758,0.25898674,m
0.18637633,0.10896936,em
-0.038911704,0.07879103,gratification
-0.04981554,0.06824248,characters
-0.111097634,-0.018480908,oppression
0.054734685,-0.11575371,.)
0.13126221,0.15517166,unfeeling
-0.034185193,0.031515248,generosity
-0.086255915,-0.061340127,ridicule
-0.13659392,-0.24012987,ushered
0.10320245,0.051094513,twinkling
-0.06614205,-0.16429366,lie
0.069274575,0.018315412,knock
-0.050914742,-0.10175954,smallridge
-0.11585482,-0.06799565,earned
-0.06616979,-0.09851325,gout
-0.1582389,-0.2066636,ostler
-0.14593187,-0.06522544,heightened
-0.0022023665,0.007889773,mourning
-0.18676166,-0.2394109,earliest
-0.04227999,0.014805547,benefited
-0.11040277,-0.029453596,maintenance
-0.10355703,-0.06730286,communicating
-0.020685516,-0.03991284,windsor
-0.20465407,-0.30480713,wandering
-0.15304671,-0.09649227,unaccountable
0.26145563,0.21868572,hush
0.297162,0.27190387,relate
-0.17662373,-0.13130306,agony
0.09873955,0.19679026,believing
0.011631799,0.07621434,impropriety
-0.07602918,0.046521943,integrity
0.022947853,0.08967186,excusable
-0.1362908,-0.15159672,system
-0.0234065,0.090312056,guilty
-0.12964042,-0.07206905,rival
0.035066914,0.11916632,communicate
-0.13089576,-0.07789357,recently
-0.11263501,-0.1877263,unable
-0.14740336,-0.19675487,withdrawn
-0.19134182,-0.2590296,silently
-0.088042684,-0.15578468,enquired
-0.093832105,-0.017060919,create
-0.0950404,-0.16596653,delivered
-0.123778604,-0.045449056,agreement
-0.1084182,-0.092256024,relation
-0.021618087,-0.0052147387,enquiring
-0.14994758,-0.0857662,bitter
-0.16973267,-0.2863461,footsteps
-0.16987024,-0.24162583,amidst
-0.024970884,0.042329133,inconveniences
-0.016486907,0.08454484,worldly
0.1269077,0.12902786,wretchedly
0.046830244,0.09632745,essential
-0.113459945,-0.025670359,rapturous
-0.07284386,-0.007023448,affecting
-0.11842734,-0.079898015,converse
-0.1656296,-0.14283435,uttered
-0.097760156,-0.09990738,consented
-0.025291529,0.08130573,misconduct
-0.20939532,-0.25532353,surrounding
0.09890432,0.092156366,cost
-0.19335167,-0.220823,deserted
-0.07607932,-0.1044566,brightened
0.005602268,0.068452895,ruined
0.021219451,0.062404655,pained
-0.11069791,-0.09068427,weary
-0.11048917,-0.19957517,startled
0.03482239,0.08323877,reconcile
-0.08818091,-0.078214474,contemplation
-0.15734461,-0.1509393,awakened
-0.1105562,-0.034887545,soothe
-0.08370086,-0.100863904,daring
-0.09055041,-0.049429186,contentment
-0.15747872,-0.1321839,wept
-0.21246873,-0.260435,streets
-0.18934123,-0.27067626,stolen
0.007346145,-0.06767952,east
0.054712772,0.025342867,w
-0.15026249,-0.073446356,correspondence
-0.1773293,-0.26425666,dropped
0.018815376,0.10262994,consistent
-0.20694195,-0.3423425,filled
-0.023811124,0.04592787,extended
-0.046825163,-0.09350427,adding
-0.01797963,-0.014828321,requested
-0.06525824,0.030834548,release
-0.05155773,0.04808932,dictate
-0.09554378,-0.053593613,disapprobation
0.0054525314,0.06494156,contend
0.2397368,0.18769972,saucy
-0.11049376,-0.045937885,involve
-0.039784946,0.02513357,usage
-0.10099973,-0.16724741,appointed
-0.15856472,-0.21083748,checked
-0.08201309,-0.086508855,expedient
0.17134205,0.10097754,managed
-0.012084425,-0.0056118364,woods
0.062253386,-0.0014382328,harry
0.049819678,0.11280071,disgusted
0.2833906,0.28283948,owe
-0.059697222,0.007399145,artificial
-0.0821651,-0.025998278,sons
0.29902786,0.22679818,la
-0.018742101,0.008013062,spoilt
-0.10538044,-0.14174089,thirteen
-0.04564926,0.070953034,attribute
-0.1468551,-0.08673469,oppressed
0.18081494,0.16784932,bound
-0.11405802,-0.23661628,affectionately
-0.06568459,-0.040364157,marriages
-0.06746195,-0.0755326,secondly
-0.100421034,-0.259148,knee
0.07382347,0.05418316,robert
-0.047571093,-0.15512453,coach
-0.01054514,0.078387916,respectability
0.034629826,0.07914394,utility
0.20417526,0.13373432,lessons
-0.065879546,-0.026770553,humility
0.090617836,0.03316892,dog
-0.08797327,-0.068376996,mirth
-0.18851076,-0.22951774,intervals
-0.086593114,-0.04378054,decent
-0.14162894,-0.10405827,created
0.05168202,0.008688993,clergyman
-0.043989643,-0.18402357,sounded
-0.09707215,-0.049819667,hopeless
-0.1929689,-0.18057194,robbed
-0.04200153,-0.08964983,1
0.0072976034,0.01645125,sir_walter
0.12735164,0.0765489,elliot
-0.033508584,-0.054110095,kellynch_hall
0.19597049,0.12757637,somersetshire
-0.15325993,-0.17838356,contempt
0.31287852,0.23227239,walter
-0.023878137,-0.09656477,esq
0.061175417,-0.044605184,mary
0.07505129,-0.051141407,charles
0.070609495,-0.029004617,musgrove
-0.15467371,-0.269682,uppercross
0.25436652,0.14863534,cheshire
-0.061962854,0.025818028,baronet
-0.05889699,0.057822797,judgement
-0.12376476,-0.14470246,awful
-0.16661972,-0.23158966,kellynch
-0.017395703,0.0029787053,lady_russell
0.011581734,-0.08274201,vanished
0.2875592,0.2523513,everybody
-0.15947583,-0.14718835,apprehensions
-0.08623413,0.012387173,supported
-0.11989677,-0.05260437,conducted
-0.06404641,-0.0042114067,ardour
-0.099255085,-0.08665757,finally
0.27680042,0.30275917,anybody
-0.04352101,0.026826253,reference
-0.12229002,-0.046961818,resolute
0.03892753,0.06253718,everything
-0.055301934,-0.016391573,prevailing
-0.1548124,-0.1996534,household
-0.2008706,-0.335453,whither
-0.18425958,-0.2261354,lodge
-0.10925226,-0.23904204,heads
-0.11747993,-0.072077475,lesser
-0.035648916,-0.07287098,mrs_clay
-0.076345906,-0.117136165,naval
-0.1763443,-0.29719093,officers
0.060719687,0.12107083,tenants
0.087594055,-0.028557373,admiral
-0.16160181,-0.20243856,navy
0.12533692,0.06497145,surprised
0.07885806,0.112820394,sailor
0.06233213,0.13939168,tenant
0.13206199,0.12048128,sailors
0.011708822,0.007621186,curate
0.09945193,0.07944485,yourselves
-0.17070137,-0.29799604,soldiers
0.10311991,-0.0057800086,croft
-0.14060132,-0.23494452,taunton
-0.16639937,-0.21420193,hastened
0.088034794,0.20297417,connection
-0.1909037,-0.17272456,conference
0.023914715,-0.045695323,indies
-0.0023988113,-0.054134455,livery
-0.09553985,-0.067234375,rent
-0.068891406,-0.14221884,monkford
0.0031171194,-0.048290484,wentworth
0.032172818,0.014936423,curacy
0.35328457,0.28079173,ay
-0.082180224,-0.19990872,crofts
0.3049617,0.23644522,frederick
-0.015298534,-0.034657765,sum
-0.04896985,0.050311252,affluence
-0.07139688,-0.14389001,captain_wentworth
-0.005516346,-0.035895646,ship
-0.13014516,-0.13638842,newspapers
-0.17946512,-0.1294253,sprung
-0.040998187,0.020242829,polished
-0.21232027,-0.28299466,preceding
-0.14036602,-0.14494446,grieving
-0.19874498,-0.26750323,entreaty
0.105759665,0.10533577,freckles
-0.086006545,-0.07127883,perceptible
0.0048596826,0.07109117,defect
-0.03743548,-0.08905901,stage
-0.22513917,-0.32272843,walls
-0.15920539,-0.2387798,parsonage
-0.07695423,0.005543458,elevated
-0.20369108,-0.3925407,lying
0.07888196,0.020720493,thursday
-0.14149363,-0.23569697,shooting
-0.14745906,-0.25794518,musgroves
-0.159061,-0.19202822,enquiries
-0.016809156,-0.039715316,henrietta
0.034822654,-0.023313042,piano
-0.0040777284,-0.060241032,forte
-0.08460781,-0.22221333,staring
-0.040444177,-0.074273065,louisa
-0.13227335,-0.27005002,exeter
-0.10639364,-0.059379697,elliots
0.1873971,0.13437466,dogs
0.34556708,0.27402645,mamma
-0.15416503,-0.2627845,fingers
-0.017209888,0.017243557,limbs
-0.16396114,-0.22166911,chanced
-0.16350234,-0.12665866,symptom
0.06827888,0.12221051,edward
-0.0781768,-0.1901479,shore
-0.027091982,0.015059849,dick
0.029470146,0.02574499,board
-0.13066904,-0.22063185,laconia
-0.16363582,-0.27945042,roof
-0.102846704,-0.1783705,hysterics
-0.05481861,-0.07873832,hysterical
-0.1124269,-0.16186078,nursing
-0.06720162,0.043371566,shyness
0.043856993,0.018590106,fifteen
-0.03285245,-0.04369602,learning
